,salary,age,elevel,car,zipcode,credit,brand
4336,82857.40289,46,High School Degree,Subaru,East South Central,251943.2104,Acer
4337,38595.03125,42,High School Degree,Toyota,West North Central,340267.7639,Sony
4338,52142.90723,39,Some College,BMW,East North Central,51435.40247,Sony
4339,121223.6483,43,Less than High School Degree,Lincoln,West North Central,481438.3349,Acer
4340,69870.69098,49,High School Degree,Dodge,West South Central,75667.62341,Sony
4341,110263.9155,64,Less than High School Degree,Buick,East South Central,218774.4887,Sony
4342,98205.38073,67,4-Year College Degree,Chevrolet,New England,262480.271,Sony
4343,58637.10474,76,High School Degree,Ford,New England,173526.3126,Acer
4344,36113.58935,56,High School Degree,None,East North Central,241430.4429,Sony
4345,76018.08851,42,Less than High School Degree,Subaru,New England,324668.2356,Acer
4346,136943.0256,45,Some College,Lincoln,New England,305355.4638,Sony
4347,141034.7499,48,4-Year College Degree,Mazda,Pacific,314642.8839,Sony
4348,145440.9407,75,4-Year College Degree,Chevrolet,East South Central,0.0,Sony
4349,84178.16151,64,Some College,BMW,Pacific,120414.7603,Sony
4350,24567.48711,41,4-Year College Degree,Mazda,West North Central,270830.7155,Sony
4351,72001.27495,59,High School Degree,None,East South Central,0.0,Acer
4352,81675.73275,33,Less than High School Degree,Mercedes Benz,Pacific,329748.8206,Acer
4353,96160.32419,56,4-Year College Degree,Kia,East North Central,92641.08597,Acer
4354,124746.87,75,4-Year College Degree,Ram,Pacific,233292.387,Sony
4355,100083.5695,44,Some College,Toyota,Mid-Alantic,337323.9825,Acer
4356,93955.96043,44,4-Year College Degree,Mazda,Mountain,442554.83,Acer
4357,105531.3136,70,"Master's, Doctoral or Professional Degree",Nissan,Pacific,68599.30749,Sony
4358,37909.69467,57,4-Year College Degree,Buick,East North Central,311033.6357,Sony
4359,123277.4856,61,High School Degree,Lincoln,West South Central,92183.49754,Acer
4360,105837.8633,60,High School Degree,Buick,Pacific,491629.9671,Sony
4361,72336.22097,34,Less than High School Degree,Jeep,East South Central,435713.2521,Acer
4362,97490.33187,28,Less than High School Degree,Mercedes Benz,Pacific,320884.0928,Acer
4363,146094.7366,43,High School Degree,None,East South Central,256232.4206,Sony
4364,94346.24985,64,Less than High School Degree,Cadillac,South Atlantic,116263.7207,Sony
4365,106779.8226,46,Less than High School Degree,Lincoln,New England,276755.4765,Acer
4366,29709.6662,33,High School Degree,Cadillac,Mid-Alantic,253308.1683,Sony
4367,93487.9281,63,Less than High School Degree,Jeep,East North Central,486750.8536,Sony
4368,33489.34118,56,High School Degree,Honda,Mountain,462731.1169,Sony
4369,83890.8813,52,"Master's, Doctoral or Professional Degree",BMW,Pacific,176118.1623,Acer
4370,88818.35926,34,High School Degree,None,East South Central,79557.39678,Acer
4371,139278.1329,78,High School Degree,Toyota,West North Central,50285.61947,Sony
4372,85124.05376,26,Some College,BMW,Mid-Alantic,0.0,Acer
4373,144761.2305,62,4-Year College Degree,Buick,Mountain,210726.9945,Sony
4374,136260.2334,35,Some College,Mitsubishi,Mountain,402668.829,Sony
4375,66917.15977,80,4-Year College Degree,Nissan,East South Central,96444.09397,Acer
4376,84453.74572,31,High School Degree,Mercedes Benz,New England,417110.1707,Acer
4377,79484.56937,75,Some College,Ram,East North Central,285141.5114,Sony
4378,84670.81059,37,4-Year College Degree,Toyota,Mountain,210953.1121,Acer
4379,99064.74563,55,Some College,Nissan,West South Central,206575.8209,Acer
4380,42805.37446,41,High School Degree,Hyundai,West South Central,301393.0755,Sony
4381,137111.7586,65,4-Year College Degree,None,Mid-Alantic,156019.4135,Sony
4382,140963.3221,52,Less than High School Degree,None,Pacific,137258.4917,Sony
4383,139491.2936,26,4-Year College Degree,Cadillac,West North Central,96587.13593,Sony
4384,135254.8588,80,Some College,Chevrolet,New England,448981.8236,Sony
4385,147246.8725,72,4-Year College Degree,Dodge,West North Central,324290.7559,Sony
4386,26032.75985,66,4-Year College Degree,Hyundai,West South Central,129431.1254,Acer
4387,31315.20237,47,Some College,Hyundai,Mid-Alantic,300592.7913,Sony
4388,82261.45551,36,"Master's, Doctoral or Professional Degree",Kia,Mid-Alantic,77989.04712,Acer
4389,31982.95911,30,Some College,Ram,Pacific,486711.8097,Sony
4390,88071.04074,55,"Master's, Doctoral or Professional Degree",Subaru,East North Central,193151.7042,Acer
4391,122716.7279,20,High School Degree,Buick,Mid-Alantic,334724.2246,Sony
4392,108568.6541,56,"Master's, Doctoral or Professional Degree",None,Mid-Alantic,222422.6049,Acer
4393,131117.0682,60,4-Year College Degree,Toyota,South Atlantic,466936.2022,Sony
4394,96062.99238,62,4-Year College Degree,Cadillac,East North Central,32092.76479,Sony
4395,102860.35,54,Less than High School Degree,Jeep,East North Central,427990.7599,Acer
4396,31547.4558,32,Some College,None,Pacific,153502.4094,Sony
4397,150000.0,74,4-Year College Degree,Kia,Pacific,340454.8284,Sony
4398,85654.4384,29,High School Degree,Cadillac,Mountain,249251.549,Acer
4399,82682.36548,54,4-Year College Degree,Kia,Mountain,130208.9456,Acer
4400,26164.12668,40,4-Year College Degree,Chevrolet,West South Central,370541.9681,Sony
4401,45065.47523,55,Less than High School Degree,Mitsubishi,West North Central,65156.4394,Sony
4402,69911.2883,46,4-Year College Degree,Buick,East South Central,174175.673,Sony
4403,76640.7905,77,Some College,Ford,Mid-Alantic,249089.7363,Sony
4404,84932.16757,29,High School Degree,Mercedes Benz,Mid-Alantic,375379.5026,Acer
4405,142837.5335,38,High School Degree,Subaru,East North Central,363825.8693,Sony
4406,31242.10669,59,High School Degree,Nissan,New England,135255.1665,Sony
4407,42464.49354,27,Some College,Buick,West South Central,118107.4055,Sony
4408,135712.7884,45,Less than High School Degree,Toyota,West North Central,356825.8743,Sony
4409,52213.54455,38,"Master's, Doctoral or Professional Degree",Buick,West North Central,18892.89264,Acer
4410,28630.12899,35,High School Degree,Jeep,West South Central,332619.8734,Sony
4411,126678.6821,77,4-Year College Degree,Ford,East North Central,468958.2098,Sony
4412,101278.7199,44,4-Year College Degree,Nissan,Pacific,465410.5964,Acer
4413,113989.8689,77,Some College,Ram,East North Central,375237.6871,Sony
4414,27888.88849,75,"Master's, Doctoral or Professional Degree",Kia,West South Central,118062.0038,Acer
4415,121389.8957,69,High School Degree,Jeep,Pacific,82564.34212,Sony
4416,28552.37282,71,"Master's, Doctoral or Professional Degree",Nissan,West South Central,289987.7722,Acer
4417,81630.75363,71,"Master's, Doctoral or Professional Degree",Lincoln,West South Central,85141.97589,Sony
4418,148558.4164,37,Less than High School Degree,BMW,Mid-Alantic,203117.846,Sony
4419,53271.69631,66,High School Degree,Subaru,South Atlantic,198727.1028,Acer
4420,47597.31138,39,4-Year College Degree,Chevrolet,South Atlantic,38674.76011,Sony
4421,33290.17045,22,4-Year College Degree,Ford,East North Central,454982.473,Sony
4422,128509.8548,62,High School Degree,Hyundai,Mountain,371059.0929,Sony
4423,102992.3892,27,"Master's, Doctoral or Professional Degree",Hyundai,Mid-Alantic,137553.9739,Sony
4424,69123.73454,72,"Master's, Doctoral or Professional Degree",Subaru,East North Central,338870.2363,Acer
4425,26578.44061,36,"Master's, Doctoral or Professional Degree",Ram,West North Central,65099.22279,Sony
4426,27102.78672,73,High School Degree,Subaru,Mid-Alantic,491779.7048,Acer
4427,115896.388,37,Less than High School Degree,Ford,West North Central,46563.83205,Sony
4428,88315.65238,54,Less than High School Degree,Ford,East South Central,89258.84182,Acer
4429,26474.39242,60,High School Degree,Chrysler,Mountain,452310.8234,Sony
4430,57674.16896,68,Less than High School Degree,Nissan,Mountain,11547.16506,Acer
4431,51827.40209,56,High School Degree,Chrysler,East South Central,272463.7567,Sony
4432,46027.98976,35,High School Degree,Dodge,Mid-Alantic,262244.2341,Sony
4433,95280.43655,79,"Master's, Doctoral or Professional Degree",Hyundai,West South Central,167061.3081,Sony
4434,67515.10977,45,High School Degree,Cadillac,East North Central,29271.41038,Sony
4435,116545.0782,77,Some College,Dodge,East North Central,32255.51014,Sony
4436,136977.878,54,Less than High School Degree,Ram,Pacific,349896.4949,Sony
4437,50278.86736,42,Some College,Hyundai,East North Central,195689.6916,Sony
4438,75684.13151,67,4-Year College Degree,Dodge,Mountain,218363.5342,Acer
4439,147221.2912,60,Less than High School Degree,Mercedes Benz,Mid-Alantic,82368.92014,Sony
4440,100050.7481,44,Some College,Chrysler,West North Central,421294.5789,Acer
4441,79593.34027,56,High School Degree,Ram,East North Central,417130.8965,Acer
4442,91122.42371,54,"Master's, Doctoral or Professional Degree",Mitsubishi,New England,478945.9703,Acer
4443,78110.24604,58,High School Degree,Ram,Pacific,189190.0464,Sony
4444,141225.1182,41,"Master's, Doctoral or Professional Degree",Buick,West North Central,282263.0282,Sony
4445,96878.50375,43,4-Year College Degree,Toyota,New England,306856.7931,Acer
4446,130675.0176,41,High School Degree,Chevrolet,West North Central,201692.6757,Sony
4447,27651.61675,59,High School Degree,Kia,East South Central,288209.4313,Sony
4448,102434.5097,78,Less than High School Degree,Mitsubishi,Mid-Alantic,36751.86735,Sony
4449,138886.4099,64,"Master's, Doctoral or Professional Degree",BMW,West South Central,370987.0737,Sony
4450,107265.6026,29,Less than High School Degree,Subaru,East South Central,29970.85637,Sony
4451,100982.4279,79,Less than High School Degree,Honda,West North Central,343876.3803,Sony
4452,136315.798,78,Less than High School Degree,Honda,West South Central,425949.7816,Sony
4453,63183.36632,24,Less than High School Degree,Mercedes Benz,East South Central,257904.8143,Acer
4454,78530.71671,78,Less than High School Degree,BMW,New England,257307.8878,Sony
4455,143044.4426,63,High School Degree,Jeep,West North Central,364042.7058,Sony
4456,93946.73853,41,"Master's, Doctoral or Professional Degree",Mercedes Benz,Pacific,190128.3986,Acer
4457,137902.5321,61,Less than High School Degree,Kia,New England,87941.78976,Sony
4458,111201.1745,41,High School Degree,Cadillac,Mountain,314895.2994,Acer
4459,32632.56276,25,4-Year College Degree,Mitsubishi,West North Central,30290.80597,Sony
4460,78861.33117,80,High School Degree,Dodge,New England,147439.5051,Sony
4461,113105.215,76,Some College,Lincoln,East South Central,88805.861,Sony
4462,94730.869,20,4-Year College Degree,None,Mid-Alantic,457687.3293,Acer
4463,132339.0415,30,Less than High School Degree,Hyundai,Mountain,456693.2449,Sony
4464,146802.6126,33,Less than High School Degree,Chevrolet,West North Central,422690.3142,Sony
4465,78406.40855,29,"Master's, Doctoral or Professional Degree",Chrysler,West North Central,187664.4918,Acer
4466,28177.38279,20,4-Year College Degree,Mazda,West North Central,315997.2964,Sony
4467,141426.5817,28,High School Degree,Hyundai,East North Central,361776.1818,Sony
4468,82983.56062,32,4-Year College Degree,Ram,South Atlantic,462545.3855,Acer
4469,44731.63492,43,"Master's, Doctoral or Professional Degree",Mazda,East South Central,286485.2482,Sony
4470,90944.10084,57,4-Year College Degree,Jeep,Mid-Alantic,317617.231,Acer
4471,72618.5128,38,4-Year College Degree,None,West South Central,77703.99987,Acer
4472,125454.5222,35,"Master's, Doctoral or Professional Degree",Chevrolet,Mountain,262031.3464,Sony
4473,125605.6143,78,4-Year College Degree,Toyota,East South Central,463360.8694,Sony
4474,78347.24832,71,4-Year College Degree,None,New England,332207.224,Acer
4475,150000.0,68,Some College,Jeep,Mid-Alantic,302994.0049,Sony
4476,115025.0543,50,4-Year College Degree,Buick,East South Central,457721.4844,Acer
4477,91505.49757,59,Less than High School Degree,Chevrolet,East North Central,110814.5576,Acer
4478,106772.359,65,Some College,Hyundai,West North Central,368780.128,Sony
4479,33698.74555,51,High School Degree,Ford,East North Central,332409.462,Sony
4480,72549.60834,75,Less than High School Degree,Nissan,West South Central,447408.7487,Acer
4481,43679.96218,37,4-Year College Degree,Mazda,West North Central,189156.2458,Sony
4482,28243.36917,37,Some College,Honda,South Atlantic,110730.3847,Sony
4483,39795.7994,63,4-Year College Degree,Chrysler,Pacific,480198.4975,Acer
4484,38597.51589,25,4-Year College Degree,Mazda,Mountain,273023.277,Sony
4485,88789.56731,40,Less than High School Degree,Nissan,West North Central,336506.4084,Acer
4486,129179.5788,48,"Master's, Doctoral or Professional Degree",Mitsubishi,East North Central,32795.33607,Sony
4487,118688.1395,49,High School Degree,Kia,Mountain,288166.2698,Acer
4488,143773.5183,33,"Master's, Doctoral or Professional Degree",Dodge,New England,446175.9899,Sony
4489,90341.99427,57,"Master's, Doctoral or Professional Degree",Jeep,Mountain,441655.0686,Acer
4490,123966.3597,32,"Master's, Doctoral or Professional Degree",Ram,Pacific,41485.35961,Sony
4491,31118.50527,38,High School Degree,Honda,South Atlantic,288515.6584,Sony
4492,129127.1863,73,High School Degree,Hyundai,West South Central,411766.4868,Sony
4493,140160.7441,72,4-Year College Degree,Dodge,South Atlantic,400461.0299,Sony
4494,111002.9209,75,Less than High School Degree,Hyundai,Mountain,249215.6273,Sony
4495,37928.23969,80,Less than High School Degree,BMW,West North Central,226889.9484,Acer
4496,122588.1902,51,Less than High School Degree,Lincoln,West South Central,24204.60735,Sony
4497,36667.29221,25,Less than High School Degree,Subaru,West North Central,482220.5821,Sony
4498,140988.5868,35,Less than High School Degree,Jeep,East South Central,281869.0606,Sony
4499,125951.6182,48,High School Degree,Subaru,New England,500000.0,Acer
4500,125262.184,50,"Master's, Doctoral or Professional Degree",Chevrolet,South Atlantic,100057.969,Sony
4501,81813.57329,28,"Master's, Doctoral or Professional Degree",Buick,East North Central,373227.9636,Acer
4502,136109.9654,64,4-Year College Degree,Jeep,Mid-Alantic,257545.6907,Sony
4503,30993.92498,45,4-Year College Degree,Mitsubishi,South Atlantic,9967.348157,Sony
4504,129995.5296,49,Less than High School Degree,Subaru,New England,399868.688,Acer
4505,88381.82303,36,Some College,BMW,East North Central,111404.9184,Acer
4506,100262.5334,40,"Master's, Doctoral or Professional Degree",Ford,Mid-Alantic,227843.6028,Acer
4507,45603.43905,59,Less than High School Degree,Lincoln,West South Central,473700.917,Sony
4508,113212.9043,64,Less than High School Degree,Nissan,South Atlantic,61434.60272,Sony
4509,44037.96677,44,Less than High School Degree,Mercedes Benz,East South Central,246015.5447,Sony
4510,143921.7743,53,High School Degree,Jeep,South Atlantic,317749.1321,Sony
4511,113498.6125,75,"Master's, Doctoral or Professional Degree",Chrysler,Mountain,223422.4745,Sony
4512,29988.84714,60,Less than High School Degree,Ram,East South Central,373180.4217,Sony
4513,74311.41322,42,Some College,Chrysler,South Atlantic,164523.3493,Sony
4514,100881.9437,32,Less than High School Degree,Lincoln,West South Central,86051.03618,Acer
4515,102676.9522,60,4-Year College Degree,None,West South Central,237191.6881,Sony
4516,52969.6123,56,Some College,Toyota,East North Central,41166.22033,Sony
4517,36025.23032,70,4-Year College Degree,Nissan,New England,52092.7044,Acer
4518,131593.4125,72,Some College,Chrysler,East South Central,500000.0,Sony
4519,87099.42963,25,Some College,Kia,Pacific,220102.8086,Acer
4520,24663.07165,24,4-Year College Degree,Cadillac,Pacific,437246.406,Sony
4521,49134.35016,55,"Master's, Doctoral or Professional Degree",Chevrolet,East North Central,393347.2649,Sony
4522,90514.16582,52,"Master's, Doctoral or Professional Degree",Lincoln,Pacific,394083.3258,Acer
4523,121745.2723,38,High School Degree,Jeep,Mid-Alantic,138439.8231,Sony
4524,116461.703,70,"Master's, Doctoral or Professional Degree",Kia,West North Central,443308.9783,Sony
4525,47521.91689,72,Less than High School Degree,Lincoln,East South Central,54356.60303,Acer
4526,29112.35851,57,Some College,Hyundai,New England,186881.766,Acer
4527,78420.28865,26,Some College,Nissan,Mid-Alantic,165888.085,Acer
4528,96044.5822,54,4-Year College Degree,Chrysler,Mid-Alantic,383532.2499,Acer
4529,20000.0,57,"Master's, Doctoral or Professional Degree",Buick,West North Central,209133.6652,Sony
4530,35662.27211,67,Less than High School Degree,Mazda,South Atlantic,464399.5151,Acer
